"Name","Family Income"
"Description","Families by income level."
"Source Notes","U.S. Census Bureau, American Community Survey 1-Year Estimates, Summary Table B19101 (2005-2018); retrieved from https://data.census.gov/.&nbsp;"
"Notes",""

Location,Income Level,TimeFrame,DataFormat,Data,Fips
Bedford Stuyvesant,"$50,000 to $74,999",2015,Percent,0.1573,303
Bedford Stuyvesant,"$75,000 to $99,999",2015,Number,2321,303
Bedford Stuyvesant,"$75,000 to $99,999",2015,Percent,0.07992,303
Bedford Stuyvesant,"Under $15,000",2015,Number,4466,303
Bedford Stuyvesant,"Under $15,000",2015,Percent,0.15379,303
Bushwick,"$100,000 to $199,999",2015,Number,3466,304
Bushwick,"$100,000 to $199,999",2015,Percent,0.15374,304
Bushwick,"$15,000 to $24,999",2015,Number,3259,304
Bushwick,"$15,000 to $24,999",2015,Percent,0.14456,304
Bushwick,"$200,000 or more",2015,Number,600,304
Bushwick,"$200,000 or more",2015,Percent,0.02661,304
Bushwick,"$25,000 to $34,999",2015,Number,1940,304
Bushwick,"$25,000 to $34,999",2015,Percent,0.08605,304
Bushwick,"$35,000 to $49,999",2015,Number,3086,304
Bushwick,"$35,000 to $49,999",2015,Percent,0.13688,304
Bushwick,"$50,000 to $74,999",2015,Number,3389,304
Bushwick,"$50,000 to $74,999",2015,Percent,0.15032,304
Bushwick,"$75,000 to $99,999",2015,Number,1917,304
Bushwick,"$75,000 to $99,999",2015,Percent,0.08503,304
Bushwick,"Under $15,000",2015,Number,4888,304
Bushwick,"Under $15,000",2015,Percent,0.21681,304
East New York,"$100,000 to $199,999",2015,Number,5529,305
East New York,"$100,000 to $199,999",2015,Percent,0.14998,305
East New York,"$15,000 to $24,999",2015,Number,4703,305
East New York,"$15,000 to $24,999",2015,Percent,0.12758,305
East New York,"$200,000 or more",2015,Number,880,305
East New York,"$200,000 or more",2015,Percent,0.02387,305
East New York,"$25,000 to $34,999",2015,Number,3819,305
East New York,"$25,000 to $34,999",2015,Percent,0.1036,305
East New York,"$35,000 to $49,999",2015,Number,5419,305
East New York,"$35,000 to $49,999",2015,Percent,0.147,305
East New York,"$50,000 to $74,999",2015,Number,5620,305
East New York,"$50,000 to $74,999",2015,Percent,0.15245,305
East New York,"$75,000 to $99,999",2015,Number,4304,305
East New York,"$75,000 to $99,999",2015,Percent,0.11675,305
East New York,"Under $15,000",2015,Number,6590,305
East New York,"Under $15,000",2015,Percent,0.17877,305
Park Slope,"$100,000 to $199,999",2015,Number,9778,306
Park Slope,"$100,000 to $199,999",2015,Percent,0.34533,306
Park Slope,"$15,000 to $24,999",2015,Number,1620,306
Park Slope,"$15,000 to $24,999",2015,Percent,0.05721,306
Park Slope,"$200,000 or more",2015,Number,9018,306
Park Slope,"$200,000 or more",2015,Percent,0.31849,306
Park Slope,"$25,000 to $34,999",2015,Number,1104,306
Park Slope,"$25,000 to $34,999",2015,Percent,0.03899,306
Park Slope,"$35,000 to $49,999",2015,Number,1780,306
Park Slope,"$35,000 to $49,999",2015,Percent,0.06286,306
Park Slope,"$50,000 to $74,999",2015,Number,1931,306
Park Slope,"$50,000 to $74,999",2015,Percent,0.0682,306
Park Slope,"$75,000 to $99,999",2015,Number,1656,306
Park Slope,"$75,000 to $99,999",2015,Percent,0.05848,306
Park Slope,"Under $15,000",2015,Number,1428,306
Park Slope,"Under $15,000",2015,Percent,0.05043,306
Sunset Park,"$100,000 to $199,999",2015,Number,4378,307
Sunset Park,"$100,000 to $199,999",2015,Percent,0.14233,307
Sunset Park,"$15,000 to $24,999",2015,Number,5801,307
Sunset Park,"$15,000 to $24,999",2015,Percent,0.1886,307
Sunset Park,"$200,000 or more",2015,Number,1744,307
Sunset Park,"$200,000 or more",2015,Percent,0.0567,307
Sunset Park,"$25,000 to $34,999",2015,Number,3148,307
Sunset Park,"$25,000 to $34,999",2015,Percent,0.10234,307
Sunset Park,"$35,000 to $49,999",2015,Number,3735,307
Sunset Park,"$35,000 to $49,999",2015,Percent,0.12143,307
Sunset Park,"$50,000 to $74,999",2015,Number,4728,307
Sunset Park,"$50,000 to $74,999",2015,Percent,0.15371,307
Sunset Park,"$75,000 to $99,999",2015,Number,2488,307
Sunset Park,"$75,000 to $99,999",2015,Percent,0.08089,307
Sunset Park,"Under $15,000",2015,Number,4737,307
Sunset Park,"Under $15,000",2015,Percent,0.154,307
Crown Heights North,"$100,000 to $199,999",2015,Number,4261,308
Crown Heights North,"$100,000 to $199,999",2015,Percent,0.15276,308
Crown Heights North,"$15,000 to $24,999",2015,Number,2799,308
Crown Heights North,"$15,000 to $24,999",2015,Percent,0.10035,308
Crown Heights North,"$200,000 or more",2015,Number,2208,308
Crown Heights North,"$200,000 or more",2015,Percent,0.07916,308
Crown Heights North,"$25,000 to $34,999",2015,Number,3639,308
Crown Heights North,"$25,000 to $34,999",2015,Percent,0.13046,308
Crown Heights North,"$35,000 to $49,999",2015,Number,3958,308
Crown Heights North,"$35,000 to $49,999",2015,Percent,0.1419,308
Crown Heights North,"$50,000 to $74,999",2015,Number,4335,308
Crown Heights North,"$50,000 to $74,999",2015,Percent,0.15542,308
Crown Heights North,"$75,000 to $99,999",2015,Number,1726,308
Crown Heights North,"$75,000 to $99,999",2015,Percent,0.06188,308
Crown Heights North,"Under $15,000",2015,Number,4967,308
Crown Heights North,"Under $15,000",2015,Percent,0.17807,308
Crown Heights South,"$100,000 to $199,999",2015,Number,3515,309
Crown Heights South,"$100,000 to $199,999",2015,Percent,0.14243,309
Crown Heights South,"$15,000 to $24,999",2015,Number,2937,309
Crown Heights South,"$15,000 to $24,999",2015,Percent,0.11901,309
Crown Heights South,"$200,000 or more",2015,Number,1314,309
Crown Heights South,"$200,000 or more",2015,Percent,0.05324,309
Crown Heights South,"$25,000 to $34,999",2015,Number,2513,309
Crown Heights South,"$25,000 to $34,999",2015,Percent,0.10183,309
Crown Heights South,"$35,000 to $49,999",2015,Number,4095,309
Crown Heights South,"$35,000 to $49,999",2015,Percent,0.16593,309
Crown Heights South,"$50,000 to $74,999",2015,Number,4832,309
Crown Heights South,"$50,000 to $74,999",2015,Percent,0.19579,309
Crown Heights South,"$75,000 to $99,999",2015,Number,3033,309
Crown Heights South,"$75,000 to $99,999",2015,Percent,0.1229,309
Crown Heights South,"Under $15,000",2015,Number,2440,309
Crown Heights South,"Under $15,000",2015,Percent,0.09887,309
Bay Ridge,"$100,000 to $199,999",2015,Number,7621,310
Bay Ridge,"$100,000 to $199,999",2015,Percent,0.25974,310
Bay Ridge,"$15,000 to $24,999",2015,Number,2918,310
Bay Ridge,"$15,000 to $24,999",2015,Percent,0.09945,310
Bay Ridge,"$200,000 or more",2015,Number,3218,310
Bay Ridge,"$200,000 or more",2015,Percent,0.10968,310
Bay Ridge,"$25,000 to $34,999",2015,Number,2277,310
Bay Ridge,"$25,000 to $34,999",2015,Percent,0.0776,310
Bay Ridge,"$35,000 to $49,999",2015,Number,3074,310
Bay Ridge,"$35,000 to $49,999",2015,Percent,0.10477,310
Bay Ridge,"$50,000 to $74,999",2015,Number,4343,310
Bay Ridge,"$50,000 to $74,999",2015,Percent,0.14802,310
Bay Ridge,"$75,000 to $99,999",2015,Number,3499,310
Bay Ridge,"$75,000 to $99,999",2015,Percent,0.11925,310
Bay Ridge,"Under $15,000",2015,Number,2391,310
Bay Ridge,"Under $15,000",2015,Percent,0.08149,310
Bensonhurst,"$100,000 to $199,999",2015,Number,8962,311
Bensonhurst,"$100,000 to $199,999",2015,Percent,0.19947,311
Bensonhurst,"$15,000 to $24,999",2015,Number,6542,311
Bensonhurst,"$15,000 to $24,999",2015,Percent,0.14561,311
Bensonhurst,"$200,000 or more",2015,Number,2038,311
Bensonhurst,"$200,000 or more",2015,Percent,0.04536,311
Bensonhurst,"$25,000 to $34,999",2015,Number,5326,311
Bensonhurst,"$25,000 to $34,999",2015,Percent,0.11854,311
Bensonhurst,"$35,000 to $49,999",2015,Number,5509,311
Bensonhurst,"$35,000 to $49,999",2015,Percent,0.12262,311
Bensonhurst,"$50,000 to $74,999",2015,Number,7583,311
Bensonhurst,"$50,000 to $74,999",2015,Percent,0.16878,311
Bensonhurst,"$75,000 to $99,999",2015,Number,5608,311
Bensonhurst,"$75,000 to $99,999",2015,Percent,0.12482,311
Bensonhurst,"Under $15,000",2015,Number,3361,311
Bensonhurst,"Under $15,000",2015,Percent,0.07481,311
Borough Park,"$100,000 to $199,999",2015,Number,5226,312
Borough Park,"$100,000 to $199,999",2015,Percent,0.1497,312
Borough Park,"$15,000 to $24,999",2015,Number,5093,312
Borough Park,"$15,000 to $24,999",2015,Percent,0.14589,312
Borough Park,"$200,000 or more",2015,Number,1754,312
Borough Park,"$200,000 or more",2015,Percent,0.05024,312
Borough Park,"$25,000 to $34,999",2015,Number,4979,312
Borough Park,"$25,000 to $34,999",2015,Percent,0.14263,312
Borough Park,"$35,000 to $49,999",2015,Number,5101,312
Borough Park,"$35,000 to $49,999",2015,Percent,0.14612,312
Borough Park,"$50,000 to $74,999",2015,Number,5404,312
Borough Park,"$50,000 to $74,999",2015,Percent,0.1548,312
Borough Park,"$75,000 to $99,999",2015,Number,3142,312
Borough Park,"$75,000 to $99,999",2015,Percent,0.09001,312
Borough Park,"Under $15,000",2015,Number,4210,312
Borough Park,"Under $15,000",2015,Percent,0.1206,312
Coney Island,"$100,000 to $199,999",2015,Number,5054,313
Coney Island,"$100,000 to $199,999",2015,Percent,0.16415,313
Coney Island,"$15,000 to $24,999",2015,Number,3533,313
Coney Island,"$15,000 to $24,999",2015,Percent,0.11475,313
Coney Island,"$200,000 or more",2015,Number,1380,313
Coney Island,"$200,000 or more",2015,Percent,0.04482,313
Coney Island,"$25,000 to $34,999",2015,Number,2909,313
Coney Island,"$25,000 to $34,999",2015,Percent,0.09448,313
Coney Island,"$35,000 to $49,999",2015,Number,3880,313
Coney Island,"$35,000 to $49,999",2015,Percent,0.12602,313
Coney Island,"$50,000 to $74,999",2015,Number,6320,313
Coney Island,"$50,000 to $74,999",2015,Percent,0.20527,313
Coney Island,"$75,000 to $99,999",2015,Number,3441,313
Coney Island,"$75,000 to $99,999",2015,Percent,0.11176,313
Coney Island,"Under $15,000",2015,Number,4271,313
Coney Island,"Under $15,000",2015,Percent,0.13872,313
Flatbush/Midwood,"$100,000 to $199,999",2015,Number,7559,314
Flatbush/Midwood,"$100,000 to $199,999",2015,Percent,0.20859,314
Flatbush/Midwood,"$15,000 to $24,999",2015,Number,4432,314
Flatbush/Midwood,"$15,000 to $24,999",2015,Percent,0.1223,314
Flatbush/Midwood,"$200,000 or more",2015,Number,2224,314
Flatbush/Midwood,"$200,000 or more",2015,Percent,0.06137,314
Flatbush/Midwood,"$25,000 to $34,999",2015,Number,3957,314
Flatbush/Midwood,"$25,000 to $34,999",2015,Percent,0.10919,314
Flatbush/Midwood,"$35,000 to $49,999",2015,Number,3722,314
Flatbush/Midwood,"$35,000 to $49,999",2015,Percent,0.10271,314
Flatbush/Midwood,"$50,000 to $74,999",2015,Number,7047,314
Flatbush/Midwood,"$50,000 to $74,999",2015,Percent,0.19446,314
Flatbush/Midwood,"$75,000 to $99,999",2015,Number,4122,314
Flatbush/Midwood,"$75,000 to $99,999",2015,Percent,0.11374,314
Flatbush/Midwood,"Under $15,000",2015,Number,3176,314
Flatbush/Midwood,"Under $15,000",2015,Percent,0.08764,314
Sheepshead Bay,"$100,000 to $199,999",2015,Number,9275,315
Sheepshead Bay,"$100,000 to $199,999",2015,Percent,0.24833,315
Sheepshead Bay,"$15,000 to $24,999",2015,Number,3518,315
Sheepshead Bay,"$15,000 to $24,999",2015,Percent,0.09419,315
Sheepshead Bay,"$200,000 or more",2015,Number,2778,315
Sheepshead Bay,"$200,000 or more",2015,Percent,0.07438,315
Sheepshead Bay,"$25,000 to $34,999",2015,Number,3227,315
Sheepshead Bay,"$25,000 to $34,999",2015,Percent,0.0864,315
Sheepshead Bay,"$35,000 to $49,999",2015,Number,3986,315
Sheepshead Bay,"$35,000 to $49,999",2015,Percent,0.10672,315
Sheepshead Bay,"$50,000 to $74,999",2015,Number,6073,315
Sheepshead Bay,"$50,000 to $74,999",2015,Percent,0.1626,315
Sheepshead Bay,"$75,000 to $99,999",2015,Number,4882,315
Sheepshead Bay,"$75,000 to $99,999",2015,Percent,0.13071,315
Sheepshead Bay,"Under $15,000",2015,Number,3610,315
Sheepshead Bay,"Under $15,000",2015,Percent,0.09666,315
Brownsville,"$100,000 to $199,999",2015,Number,3038,316
Brownsville,"$100,000 to $199,999",2015,Percent,0.1109,316
Brownsville,"$15,000 to $24,999",2015,Number,3231,316
Brownsville,"$15,000 to $24,999",2015,Percent,0.11795,316
Brownsville,"$200,000 or more",2015,Number,193,316
Brownsville,"$200,000 or more",2015,Percent,0.00705,316
Brownsville,"$25,000 to $34,999",2015,Number,3925,316
Brownsville,"$25,000 to $34,999",2015,Percent,0.14328,316
Brownsville,"$35,000 to $49,999",2015,Number,3744,316
Brownsville,"$35,000 to $49,999",2015,Percent,0.13668,316
Brownsville,"$50,000 to $74,999",2015,Number,4004,316
Brownsville,"$50,000 to $74,999",2015,Percent,0.14617,316
Brownsville,"$75,000 to $99,999",2015,Number,2927,316
Brownsville,"$75,000 to $99,999",2015,Percent,0.10685,316
Brownsville,"Under $15,000",2015,Number,6331,316
Brownsville,"Under $15,000",2015,Percent,0.23112,316
East Flatbush,"$100,000 to $199,999",2015,Number,6691,317
East Flatbush,"$100,000 to $199,999",2015,Percent,0.20267,317
East Flatbush,"$15,000 to $24,999",2015,Number,2529,317
East Flatbush,"$15,000 to $24,999",2015,Percent,0.0766,317
East Flatbush,"$200,000 or more",2015,Number,816,317
East Flatbush,"$200,000 or more",2015,Percent,0.02472,317
East Flatbush,"$25,000 to $34,999",2015,Number,3988,317
East Flatbush,"$25,000 to $34,999",2015,Percent,0.1208,317
East Flatbush,"$35,000 to $49,999",2015,Number,4644,317
East Flatbush,"$35,000 to $49,999",2015,Percent,0.14067,317
East Flatbush,"$50,000 to $74,999",2015,Number,7158,317
East Flatbush,"$50,000 to $74,999",2015,Percent,0.21682,317
East Flatbush,"$75,000 to $99,999",2015,Number,4350,317
East Flatbush,"$75,000 to $99,999",2015,Percent,0.13176,317
East Flatbush,"Under $15,000",2015,Number,2838,317
East Flatbush,"Under $15,000",2015,Percent,0.08596,317
Canarsie,"$100,000 to $199,999",2015,Number,15224,318
Canarsie,"$100,000 to $199,999",2015,Percent,0.2996,318
Canarsie,"$15,000 to $24,999",2015,Number,3076,318
Canarsie,"$15,000 to $24,999",2015,Percent,0.06053,318
Canarsie,"$200,000 or more",2015,Number,4048,318
Canarsie,"$200,000 or more",2015,Percent,0.07966,318
Canarsie,"$25,000 to $34,999",2015,Number,3864,318
Canarsie,"$25,000 to $34,999",2015,Percent,0.07604,318
Canarsie,"$35,000 to $49,999",2015,Number,5130,318
Canarsie,"$35,000 to $49,999",2015,Percent,0.10095,318
Canarsie,"$50,000 to $74,999",2015,Number,8764,318
Canarsie,"$50,000 to $74,999",2015,Percent,0.17247,318
Canarsie,"$75,000 to $99,999",2015,Number,7621,318
Canarsie,"$75,000 to $99,999",2015,Percent,0.14998,318
Canarsie,"Under $15,000",2015,Number,3088,318
Canarsie,"Under $15,000",2015,Percent,0.06077,318
Astoria,"$100,000 to $199,999",2015,Number,8702,401
Astoria,"$100,000 to $199,999",2015,Percent,0.23644,401
Astoria,"$15,000 to $24,999",2015,Number,3988,401
Astoria,"$15,000 to $24,999",2015,Percent,0.10835,401
Astoria,"$200,000 or more",2015,Number,2806,401
Astoria,"$200,000 or more",2015,Percent,0.07624,401
Astoria,"$25,000 to $34,999",2015,Number,3998,401
Astoria,"$25,000 to $34,999",2015,Percent,0.10863,401
Astoria,"$35,000 to $49,999",2015,Number,4954,401
Astoria,"$35,000 to $49,999",2015,Percent,0.1346,401
Astoria,"$50,000 to $74,999",2015,Number,5490,401
Astoria,"$50,000 to $74,999",2015,Percent,0.14916,401
Astoria,"$75,000 to $99,999",2015,Number,4281,401
Astoria,"$75,000 to $99,999",2015,Percent,0.11632,401
Astoria,"Under $15,000",2015,Number,2586,401
Astoria,"Under $15,000",2015,Percent,0.07026,401
Sunnyside/Woodside,"$100,000 to $199,999",2015,Number,6305,402
Sunnyside/Woodside,"$100,000 to $199,999",2015,Percent,0.19438,402
Sunnyside/Woodside,"$15,000 to $24,999",2015,Number,2049,402
Sunnyside/Woodside,"$15,000 to $24,999",2015,Percent,0.06317,402
Sunnyside/Woodside,"$200,000 or more",2015,Number,2849,402
Sunnyside/Woodside,"$200,000 or more",2015,Percent,0.08783,402
Sunnyside/Woodside,"$25,000 to $34,999",2015,Number,3981,402
Sunnyside/Woodside,"$25,000 to $34,999",2015,Percent,0.12273,402
Sunnyside/Woodside,"$35,000 to $49,999",2015,Number,4749,402
Sunnyside/Woodside,"$35,000 to $49,999",2015,Percent,0.14641,402
Sunnyside/Woodside,"$50,000 to $74,999",2015,Number,7000,402
Sunnyside/Woodside,"$50,000 to $74,999",2015,Percent,0.2158,402
Sunnyside/Woodside,"$75,000 to $99,999",2015,Number,3911,402
Sunnyside/Woodside,"$75,000 to $99,999",2015,Percent,0.12057,402
Sunnyside/Woodside,"Under $15,000",2015,Number,1593,402
Sunnyside/Woodside,"Under $15,000",2015,Percent,0.04911,402
Jackson Heights,"$100,000 to $199,999",2015,Number,6971,403
Jackson Heights,"$100,000 to $199,999",2015,Percent,0.1795,403
Jackson Heights,"$15,000 to $24,999",2015,Number,3610,403
Jackson Heights,"$15,000 to $24,999",2015,Percent,0.09295,403
Jackson Heights,"$200,000 or more",2015,Number,741,403
Jackson Heights,"$200,000 or more",2015,Percent,0.01908,403
Jackson Heights,"$25,000 to $34,999",2015,Number,5631,403
Jackson Heights,"$25,000 to $34,999",2015,Percent,0.14499,403
Jackson Heights,"$35,000 to $49,999",2015,Number,5166,403
Jackson Heights,"$35,000 to $49,999",2015,Percent,0.13302,403
Jackson Heights,"$50,000 to $74,999",2015,Number,9145,403
Jackson Heights,"$50,000 to $74,999",2015,Percent,0.23548,403
Jackson Heights,"$75,000 to $99,999",2015,Number,4129,403
Jackson Heights,"$75,000 to $99,999",2015,Percent,0.10632,403
Jackson Heights,"Under $15,000",2015,Number,3443,403
Jackson Heights,"Under $15,000",2015,Percent,0.08865,403
Elmhurst/Corona,"$100,000 to $199,999",2015,Number,4086,404
Elmhurst/Corona,"$100,000 to $199,999",2015,Percent,0.14456,404
Elmhurst/Corona,"$15,000 to $24,999",2015,Number,3599,404
Elmhurst/Corona,"$15,000 to $24,999",2015,Percent,0.12733,404
Elmhurst/Corona,"$200,000 or more",2015,Number,160,404
Elmhurst/Corona,"$200,000 or more",2015,Percent,0.00566,404
Elmhurst/Corona,"$25,000 to $34,999",2015,Number,4383,404
Elmhurst/Corona,"$25,000 to $34,999",2015,Percent,0.15507,404
Elmhurst/Corona,"$35,000 to $49,999",2015,Number,4984,404
Elmhurst/Corona,"$35,000 to $49,999",2015,Percent,0.17633,404
Elmhurst/Corona,"$50,000 to $74,999",2015,Number,5788,404
Elmhurst/Corona,"$50,000 to $74,999",2015,Percent,0.20478,404
Elmhurst/Corona,"$75,000 to $99,999",2015,Number,2807,404
Elmhurst/Corona,"$75,000 to $99,999",2015,Percent,0.09931,404
Elmhurst/Corona,"Under $15,000",2015,Number,2458,404
Elmhurst/Corona,"Under $15,000",2015,Percent,0.08696,404
Ridgewood/Glendale,"$100,000 to $199,999",2015,Number,11587,405
Ridgewood/Glendale,"$100,000 to $199,999",2015,Percent,0.27175,405
Ridgewood/Glendale,"$15,000 to $24,999",2015,Number,3133,405
Ridgewood/Glendale,"$15,000 to $24,999",2015,Percent,0.07348,405
Ridgewood/Glendale,"$200,000 or more",2015,Number,2163,405
Ridgewood/Glendale,"$200,000 or more",2015,Percent,0.05073,405
Ridgewood/Glendale,"$25,000 to $34,999",2015,Number,3431,405
Ridgewood/Glendale,"$25,000 to $34,999",2015,Percent,0.08047,405
Ridgewood/Glendale,"$35,000 to $49,999",2015,Number,5626,405
Ridgewood/Glendale,"$35,000 to $49,999",2015,Percent,0.13194,405
Ridgewood/Glendale,"$50,000 to $74,999",2015,Number,7795,405
Ridgewood/Glendale,"$50,000 to $74,999",2015,Percent,0.18281,405
Ridgewood/Glendale,"$75,000 to $99,999",2015,Number,5766,405
Ridgewood/Glendale,"$75,000 to $99,999",2015,Percent,0.13523,405
