"Name","Household Income"
"Description","Households by income level."
"Source Notes","U.S. Census Bureau, American Community Survey 1-Year Estimates, Summary Table B19001 (2005-2018); retrieved from&nbsp;<a href=""https://data.census.gov/"" target=""_blank"">https://data.census.gov/</a>."
"Notes",""

Location,Income Level,TimeFrame,DataFormat,Data,Fips
Jamaica/St. Albans,"$15,000 to $24,999",2018,Number,6200,412
Queens Village,"$15,000 to $24,999",2018,Number,2630,413
The Rockaways,"$15,000 to $24,999",2018,Number,4135,414
St. George,"$15,000 to $24,999",2018,Number,4720,501
South Beach,"$15,000 to $24,999",2018,Number,2677,502
Tottenville,"$15,000 to $24,999",2018,Number,3418,503
Bronx,"$15,000 to $24,999",2018,Number,64122,36005
Brooklyn,"$15,000 to $24,999",2018,Number,92492,36047
Manhattan,"$15,000 to $24,999",2018,Number,59146,36061
Queens,"$15,000 to $24,999",2018,Number,64251,36081
Staten Island,"$15,000 to $24,999",2018,Number,10815,36085
New York City,"$15,000 to $24,999",2018,Number,290826,3651000
Battery Park/Tribeca,"$200,000 or more",2018,Number,12129.85422,101
Greenwich Village,"$200,000 or more",2018,Number,17906.14578,102
Lower East Side,"$200,000 or more",2018,Number,7643,103
Chelsea/Clinton,"$200,000 or more",2018,Number,16734.54311,104
Midtown Business District,"$200,000 or more",2018,Number,8375.45689,105
Murray Hill/Stuyvesant,"$200,000 or more",2018,Number,25238,106
Upper West Side,"$200,000 or more",2018,Number,34203,107
Upper East Side,"$200,000 or more",2018,Number,32474,108
Manhattanville,"$200,000 or more",2018,Number,4631,109
Central Harlem,"$200,000 or more",2018,Number,5012,110
East Harlem,"$200,000 or more",2018,Number,3096,111
Washington Heights,"$200,000 or more",2018,Number,3115,112
Mott Haven,"$200,000 or more",2018,Number,286.43934,201
Hunts Point,"$200,000 or more",2018,Number,163.56066,202
Morrisania,"$200,000 or more",2018,Number,579.75814,203
Concourse/Highbridge,"$200,000 or more",2018,Number,427,204
University Heights,"$200,000 or more",2018,Number,208,205
East Tremont,"$200,000 or more",2018,Number,605.24186,206
Bedford Park,"$200,000 or more",2018,Number,628,207
Riverdale,"$200,000 or more",2018,Number,4771,208
Unionport/Soundview,"$200,000 or more",2018,Number,1931,209
Throgs Neck,"$200,000 or more",2018,Number,1957,210
Pelham Parkway,"$200,000 or more",2018,Number,1922,211
Williamsbridge,"$200,000 or more",2018,Number,1944,212
Williamsburg/Greenpoint,"$200,000 or more",2018,Number,10625,301
Fort Greene/Brooklyn Hts,"$200,000 or more",2018,Number,16476,302
Bedford Stuyvesant,"$200,000 or more",2018,Number,4434,303
Bushwick,"$200,000 or more",2018,Number,2987,304
East New York,"$200,000 or more",2018,Number,1867,305
Park Slope,"$200,000 or more",2018,Number,14670,306
Sunset Park,"$200,000 or more",2018,Number,3830,307
Crown Heights North,"$200,000 or more",2018,Number,6385,308
Crown Heights South,"$200,000 or more",2018,Number,2856,309
Bay Ridge,"$200,000 or more",2018,Number,6437,310
Bensonhurst,"$200,000 or more",2018,Number,3188,311
Borough Park,"$200,000 or more",2018,Number,2398,312
Coney Island,"$200,000 or more",2018,Number,1823,313
Flatbush/Midwood,"$200,000 or more",2018,Number,3352,314
Sheepshead Bay,"$200,000 or more",2018,Number,6369,315
Brownsville,"$200,000 or more",2018,Number,968,316
East Flatbush,"$200,000 or more",2018,Number,2440,317
Canarsie,"$200,000 or more",2018,Number,5324,318
Astoria,"$200,000 or more",2018,Number,4946,401
Sunnyside/Woodside,"$200,000 or more",2018,Number,4900,402
Jackson Heights,"$200,000 or more",2018,Number,3101,403
Elmhurst/Corona,"$200,000 or more",2018,Number,1383,404
Ridgewood/Glendale,"$200,000 or more",2018,Number,4409,405
Rego Park/Forest Hills,"$200,000 or more",2018,Number,6565,406
Flushing,"$200,000 or more",2018,Number,5738,407
Fresh Meadows/Briarwood,"$200,000 or more",2018,Number,4548,408
Woodhaven,"$200,000 or more",2018,Number,2950,409
Howard Beach,"$200,000 or more",2018,Number,4615,410
Bayside,"$200,000 or more",2018,Number,4401,411
Jamaica/St. Albans,"$200,000 or more",2018,Number,3916,412
Queens Village,"$200,000 or more",2018,Number,6171,413
The Rockaways,"$200,000 or more",2018,Number,3711,414
St. George,"$200,000 or more",2018,Number,5390,501
South Beach,"$200,000 or more",2018,Number,5075,502
Tottenville,"$200,000 or more",2018,Number,7690,503
Bronx,"$200,000 or more",2018,Number,15423,36005
Brooklyn,"$200,000 or more",2018,Number,96429,36047
Manhattan,"$200,000 or more",2018,Number,170558,36061
Queens,"$200,000 or more",2018,Number,61354,36081
Staten Island,"$200,000 or more",2018,Number,18155,36085
New York City,"$200,000 or more",2018,Number,361919,3651000
Battery Park/Tribeca,"$25,000 to $34,999",2018,Number,873.11043,101
Greenwich Village,"$25,000 to $34,999",2018,Number,1288.88957,102
Lower East Side,"$25,000 to $34,999",2018,Number,4744,103
Chelsea/Clinton,"$25,000 to $34,999",2018,Number,2709.78305,104
Midtown Business District,"$25,000 to $34,999",2018,Number,1356.21695,105
Murray Hill/Stuyvesant,"$25,000 to $34,999",2018,Number,4086,106
Upper West Side,"$25,000 to $34,999",2018,Number,4327,107
Upper East Side,"$25,000 to $34,999",2018,Number,3970,108
Manhattanville,"$25,000 to $34,999",2018,Number,3550,109
Central Harlem,"$25,000 to $34,999",2018,Number,4257,110
East Harlem,"$25,000 to $34,999",2018,Number,3777,111
Washington Heights,"$25,000 to $34,999",2018,Number,4038,112
Mott Haven,"$25,000 to $34,999",2018,Number,4155.28002,201
Hunts Point,"$25,000 to $34,999",2018,Number,2372.71998,202
Morrisania,"$25,000 to $34,999",2018,Number,3391.95207,203
Concourse/Highbridge,"$25,000 to $34,999",2018,Number,5976,204
University Heights,"$25,000 to $34,999",2018,Number,3969,205
East Tremont,"$25,000 to $34,999",2018,Number,3541.04793,206
Bedford Park,"$25,000 to $34,999",2018,Number,6144,207
Riverdale,"$25,000 to $34,999",2018,Number,3025,208
Unionport/Soundview,"$25,000 to $34,999",2018,Number,7156,209
Throgs Neck,"$25,000 to $34,999",2018,Number,4613,210
Pelham Parkway,"$25,000 to $34,999",2018,Number,2944,211
Williamsbridge,"$25,000 to $34,999",2018,Number,4742,212
Williamsburg/Greenpoint,"$25,000 to $34,999",2018,Number,3672,301
Fort Greene/Brooklyn Hts,"$25,000 to $34,999",2018,Number,3817,302
Bedford Stuyvesant,"$25,000 to $34,999",2018,Number,4373,303
Bushwick,"$25,000 to $34,999",2018,Number,4029,304
East New York,"$25,000 to $34,999",2018,Number,6306,305
Park Slope,"$25,000 to $34,999",2018,Number,1622,306
Sunset Park,"$25,000 to $34,999",2018,Number,3458,307
Crown Heights North,"$25,000 to $34,999",2018,Number,3031,308
Crown Heights South,"$25,000 to $34,999",2018,Number,4294,309
Bay Ridge,"$25,000 to $34,999",2018,Number,2975,310
Bensonhurst,"$25,000 to $34,999",2018,Number,5948,311
Borough Park,"$25,000 to $34,999",2018,Number,4165,312
Coney Island,"$25,000 to $34,999",2018,Number,4080,313
Flatbush/Midwood,"$25,000 to $34,999",2018,Number,4055,314
Sheepshead Bay,"$25,000 to $34,999",2018,Number,5291,315
Brownsville,"$25,000 to $34,999",2018,Number,5679,316
East Flatbush,"$25,000 to $34,999",2018,Number,4777,317
Canarsie,"$25,000 to $34,999",2018,Number,5230,318
Astoria,"$25,000 to $34,999",2018,Number,5516,401
Sunnyside/Woodside,"$25,000 to $34,999",2018,Number,5069,402
Jackson Heights,"$25,000 to $34,999",2018,Number,4953,403
Elmhurst/Corona,"$25,000 to $34,999",2018,Number,5342,404
Ridgewood/Glendale,"$25,000 to $34,999",2018,Number,4414,405
Rego Park/Forest Hills,"$25,000 to $34,999",2018,Number,2806,406
Flushing,"$25,000 to $34,999",2018,Number,11306,407
Fresh Meadows/Briarwood,"$25,000 to $34,999",2018,Number,5072,408
Woodhaven,"$25,000 to $34,999",2018,Number,3837,409
Howard Beach,"$25,000 to $34,999",2018,Number,2486,410
Bayside,"$25,000 to $34,999",2018,Number,2502,411
Jamaica/St. Albans,"$25,000 to $34,999",2018,Number,5171,412
Queens Village,"$25,000 to $34,999",2018,Number,3370,413
The Rockaways,"$25,000 to $34,999",2018,Number,3306,414
St. George,"$25,000 to $34,999",2018,Number,3529,501
South Beach,"$25,000 to $34,999",2018,Number,2530,502
Tottenville,"$25,000 to $34,999",2018,Number,3458,503
Bronx,"$25,000 to $34,999",2018,Number,52030,36005
Brooklyn,"$25,000 to $34,999",2018,Number,76802,36047
Manhattan,"$25,000 to $34,999",2018,Number,38977,36061
Queens,"$25,000 to $34,999",2018,Number,65150,36081
Staten Island,"$25,000 to $34,999",2018,Number,9517,36085
New York City,"$25,000 to $34,999",2018,Number,242476,3651000
Battery Park/Tribeca,"$35,000 to $49,999",2018,Number,1682.41353,101
Greenwich Village,"$35,000 to $49,999",2018,Number,2483.58647,102
Lower East Side,"$35,000 to $49,999",2018,Number,5748,103
Chelsea/Clinton,"$35,000 to $49,999",2018,Number,4423.22432,104
Midtown Business District,"$35,000 to $49,999",2018,Number,2213.77568,105
Murray Hill/Stuyvesant,"$35,000 to $49,999",2018,Number,3680,106
Upper West Side,"$35,000 to $49,999",2018,Number,6862,107
Upper East Side,"$35,000 to $49,999",2018,Number,4621,108
Manhattanville,"$35,000 to $49,999",2018,Number,5664,109
Central Harlem,"$35,000 to $49,999",2018,Number,5935,110
East Harlem,"$35,000 to $49,999",2018,Number,4250,111
Washington Heights,"$35,000 to $49,999",2018,Number,9999,112
Mott Haven,"$35,000 to $49,999",2018,Number,5087.16267,201
Hunts Point,"$35,000 to $49,999",2018,Number,2904.83733,202
Morrisania,"$35,000 to $49,999",2018,Number,3953.11881,203
Concourse/Highbridge,"$35,000 to $49,999",2018,Number,6302,204
University Heights,"$35,000 to $49,999",2018,Number,6901,205
East Tremont,"$35,000 to $49,999",2018,Number,4126.88119,206
Bedford Park,"$35,000 to $49,999",2018,Number,6393,207
Riverdale,"$35,000 to $49,999",2018,Number,5109,208
Unionport/Soundview,"$35,000 to $49,999",2018,Number,7163,209
Throgs Neck,"$35,000 to $49,999",2018,Number,5456,210
Pelham Parkway,"$35,000 to $49,999",2018,Number,6354,211
Williamsbridge,"$35,000 to $49,999",2018,Number,3530,212
Williamsburg/Greenpoint,"$35,000 to $49,999",2018,Number,4072,301
Fort Greene/Brooklyn Hts,"$35,000 to $49,999",2018,Number,3851,302
Bedford Stuyvesant,"$35,000 to $49,999",2018,Number,5918,303
Bushwick,"$35,000 to $49,999",2018,Number,5098,304
East New York,"$35,000 to $49,999",2018,Number,8486,305
Park Slope,"$35,000 to $49,999",2018,Number,1774,306
Sunset Park,"$35,000 to $49,999",2018,Number,5231,307
Crown Heights North,"$35,000 to $49,999",2018,Number,5703,308
Crown Heights South,"$35,000 to $49,999",2018,Number,4430,309
Bay Ridge,"$35,000 to $49,999",2018,Number,4678,310
Bensonhurst,"$35,000 to $49,999",2018,Number,7826,311
Borough Park,"$35,000 to $49,999",2018,Number,4548,312
Coney Island,"$35,000 to $49,999",2018,Number,5004,313
Flatbush/Midwood,"$35,000 to $49,999",2018,Number,5444,314
Sheepshead Bay,"$35,000 to $49,999",2018,Number,6651,315
Brownsville,"$35,000 to $49,999",2018,Number,6374,316
East Flatbush,"$35,000 to $49,999",2018,Number,7459,317
Canarsie,"$35,000 to $49,999",2018,Number,7074,318
Astoria,"$35,000 to $49,999",2018,Number,6246,401
Sunnyside/Woodside,"$35,000 to $49,999",2018,Number,6679,402
Jackson Heights,"$35,000 to $49,999",2018,Number,7799,403
Elmhurst/Corona,"$35,000 to $49,999",2018,Number,8126,404
Ridgewood/Glendale,"$35,000 to $49,999",2018,Number,7136,405
Rego Park/Forest Hills,"$35,000 to $49,999",2018,Number,5471,406
Flushing,"$35,000 to $49,999",2018,Number,10019,407
Fresh Meadows/Briarwood,"$35,000 to $49,999",2018,Number,5479,408
Woodhaven,"$35,000 to $49,999",2018,Number,4078,409
Howard Beach,"$35,000 to $49,999",2018,Number,4477,410
Bayside,"$35,000 to $49,999",2018,Number,3059,411
Jamaica/St. Albans,"$35,000 to $49,999",2018,Number,9161,412
Queens Village,"$35,000 to $49,999",2018,Number,4445,413
The Rockaways,"$35,000 to $49,999",2018,Number,4459,414
St. George,"$35,000 to $49,999",2018,Number,4794,501
South Beach,"$35,000 to $49,999",2018,Number,3677,502
Tottenville,"$35,000 to $49,999",2018,Number,5559,503
Bronx,"$35,000 to $49,999",2018,Number,63280,36005
Brooklyn,"$35,000 to $49,999",2018,Number,99621,36047
Manhattan,"$35,000 to $49,999",2018,Number,57562,36061
Queens,"$35,000 to $49,999",2018,Number,86634,36081
Staten Island,"$35,000 to $49,999",2018,Number,14030,36085
New York City,"$35,000 to $49,999",2018,Number,321127,3651000
Battery Park/Tribeca,"$50,000 to $74,999",2018,Number,2712.61922,101
Greenwich Village,"$50,000 to $74,999",2018,Number,4004.38078,102
Lower East Side,"$50,000 to $74,999",2018,Number,9270,103
Chelsea/Clinton,"$50,000 to $74,999",2018,Number,5087.67432,104
Midtown Business District,"$50,000 to $74,999",2018,Number,2546.32568,105
Murray Hill/Stuyvesant,"$50,000 to $74,999",2018,Number,6415,106
Upper West Side,"$50,000 to $74,999",2018,Number,8030,107
Upper East Side,"$50,000 to $74,999",2018,Number,13281,108
Manhattanville,"$50,000 to $74,999",2018,Number,6220,109
Central Harlem,"$50,000 to $74,999",2018,Number,8289,110
East Harlem,"$50,000 to $74,999",2018,Number,6263,111
Washington Heights,"$50,000 to $74,999",2018,Number,13642,112
Mott Haven,"$50,000 to $74,999",2018,Number,3945.86104,201
Hunts Point,"$50,000 to $74,999",2018,Number,2253.13896,202
Morrisania,"$50,000 to $74,999",2018,Number,3608.19941,203
Concourse/Highbridge,"$50,000 to $74,999",2018,Number,6758,204
University Heights,"$50,000 to $74,999",2018,Number,8376,205
East Tremont,"$50,000 to $74,999",2018,Number,3766.80059,206
Bedford Park,"$50,000 to $74,999",2018,Number,6977,207
Riverdale,"$50,000 to $74,999",2018,Number,6468,208
Unionport/Soundview,"$50,000 to $74,999",2018,Number,13267,209
Throgs Neck,"$50,000 to $74,999",2018,Number,8001,210
Pelham Parkway,"$50,000 to $74,999",2018,Number,6448,211
Williamsbridge,"$50,000 to $74,999",2018,Number,9063,212
Williamsburg/Greenpoint,"$50,000 to $74,999",2018,Number,6503,301
Fort Greene/Brooklyn Hts,"$50,000 to $74,999",2018,Number,4998,302
Bedford Stuyvesant,"$50,000 to $74,999",2018,Number,7676,303
Bushwick,"$50,000 to $74,999",2018,Number,6230,304
East New York,"$50,000 to $74,999",2018,Number,8021,305
Park Slope,"$50,000 to $74,999",2018,Number,4706,306
Sunset Park,"$50,000 to $74,999",2018,Number,7566,307
Crown Heights North,"$50,000 to $74,999",2018,Number,5641,308
Crown Heights South,"$50,000 to $74,999",2018,Number,7377,309
Bay Ridge,"$50,000 to $74,999",2018,Number,6949,310
Bensonhurst,"$50,000 to $74,999",2018,Number,8852,311
Borough Park,"$50,000 to $74,999",2018,Number,6658,312
Coney Island,"$50,000 to $74,999",2018,Number,6859,313
Flatbush/Midwood,"$50,000 to $74,999",2018,Number,11555,314
Sheepshead Bay,"$50,000 to $74,999",2018,Number,7705,315
Brownsville,"$50,000 to $74,999",2018,Number,7711,316
East Flatbush,"$50,000 to $74,999",2018,Number,10011,317
Canarsie,"$50,000 to $74,999",2018,Number,10484,318
Astoria,"$50,000 to $74,999",2018,Number,10416,401
Sunnyside/Woodside,"$50,000 to $74,999",2018,Number,9023,402
Jackson Heights,"$50,000 to $74,999",2018,Number,9629,403
Elmhurst/Corona,"$50,000 to $74,999",2018,Number,9564,404
Ridgewood/Glendale,"$50,000 to $74,999",2018,Number,10413,405
Rego Park/Forest Hills,"$50,000 to $74,999",2018,Number,8345,406
Flushing,"$50,000 to $74,999",2018,Number,14057,407
Fresh Meadows/Briarwood,"$50,000 to $74,999",2018,Number,8533,408
Woodhaven,"$50,000 to $74,999",2018,Number,7357,409
Howard Beach,"$50,000 to $74,999",2018,Number,6940,410
Bayside,"$50,000 to $74,999",2018,Number,6944,411
Jamaica/St. Albans,"$50,000 to $74,999",2018,Number,16340,412
Queens Village,"$50,000 to $74,999",2018,Number,8701,413
The Rockaways,"$50,000 to $74,999",2018,Number,6220,414
St. George,"$50,000 to $74,999",2018,Number,7220,501
South Beach,"$50,000 to $74,999",2018,Number,7245,502
Tottenville,"$50,000 to $74,999",2018,Number,8138,503
Bronx,"$50,000 to $74,999",2018,Number,78932,36005
Brooklyn,"$50,000 to $74,999",2018,Number,135502,36047
Manhattan,"$50,000 to $74,999",2018,Number,85761,36061
Queens,"$50,000 to $74,999",2018,Number,132482,36081
Staten Island,"$50,000 to $74,999",2018,Number,22603,36085
New York City,"$50,000 to $74,999",2018,Number,455280,3651000
Battery Park/Tribeca,"$75,000 to $99,999",2018,Number,2036.98844,101
Greenwich Village,"$75,000 to $99,999",2018,Number,3007.01156,102
Lower East Side,"$75,000 to $99,999",2018,Number,5551,103
Chelsea/Clinton,"$75,000 to $99,999",2018,Number,5750.79142,104
Midtown Business District,"$75,000 to $99,999",2018,Number,2878.20858,105
Murray Hill/Stuyvesant,"$75,000 to $99,999",2018,Number,8798,106
Upper West Side,"$75,000 to $99,999",2018,Number,8338,107
Upper East Side,"$75,000 to $99,999",2018,Number,11268,108
Manhattanville,"$75,000 to $99,999",2018,Number,5544,109
Central Harlem,"$75,000 to $99,999",2018,Number,6059,110
East Harlem,"$75,000 to $99,999",2018,Number,4400,111
Washington Heights,"$75,000 to $99,999",2018,Number,9043,112
Mott Haven,"$75,000 to $99,999",2018,Number,1953.5163,201
Hunts Point,"$75,000 to $99,999",2018,Number,1115.4837,202
Morrisania,"$75,000 to $99,999",2018,Number,1837.61315,203
Concourse/Highbridge,"$75,000 to $99,999",2018,Number,5978,204
University Heights,"$75,000 to $99,999",2018,Number,3667,205
East Tremont,"$75,000 to $99,999",2018,Number,1918.38685,206
Bedford Park,"$75,000 to $99,999",2018,Number,4414,207
Riverdale,"$75,000 to $99,999",2018,Number,4004,208
Unionport/Soundview,"$75,000 to $99,999",2018,Number,7652,209
Throgs Neck,"$75,000 to $99,999",2018,Number,5332,210
Pelham Parkway,"$75,000 to $99,999",2018,Number,6129,211
Williamsbridge,"$75,000 to $99,999",2018,Number,5679,212
Williamsburg/Greenpoint,"$75,000 to $99,999",2018,Number,6044,301
Fort Greene/Brooklyn Hts,"$75,000 to $99,999",2018,Number,5836,302
Bedford Stuyvesant,"$75,000 to $99,999",2018,Number,6971,303
Bushwick,"$75,000 to $99,999",2018,Number,5281,304
East New York,"$75,000 to $99,999",2018,Number,6787,305
Park Slope,"$75,000 to $99,999",2018,Number,4999,306
Sunset Park,"$75,000 to $99,999",2018,Number,5548,307
Crown Heights North,"$75,000 to $99,999",2018,Number,7429,308
Crown Heights South,"$75,000 to $99,999",2018,Number,6091,309
Bay Ridge,"$75,000 to $99,999",2018,Number,5720,310
Bensonhurst,"$75,000 to $99,999",2018,Number,7461,311
Borough Park,"$75,000 to $99,999",2018,Number,4880,312
Coney Island,"$75,000 to $99,999",2018,Number,4046,313
Flatbush/Midwood,"$75,000 to $99,999",2018,Number,6576,314
Sheepshead Bay,"$75,000 to $99,999",2018,Number,6987,315
Brownsville,"$75,000 to $99,999",2018,Number,3825,316
East Flatbush,"$75,000 to $99,999",2018,Number,5550,317
Canarsie,"$75,000 to $99,999",2018,Number,8358,318
Astoria,"$75,000 to $99,999",2018,Number,8061,401
Sunnyside/Woodside,"$75,000 to $99,999",2018,Number,6875,402
Jackson Heights,"$75,000 to $99,999",2018,Number,6614,403
Elmhurst/Corona,"$75,000 to $99,999",2018,Number,6665,404
Ridgewood/Glendale,"$75,000 to $99,999",2018,Number,9365,405
Rego Park/Forest Hills,"$75,000 to $99,999",2018,Number,7667,406
Flushing,"$75,000 to $99,999",2018,Number,8993,407
Fresh Meadows/Briarwood,"$75,000 to $99,999",2018,Number,8734,408
Woodhaven,"$75,000 to $99,999",2018,Number,6016,409
Howard Beach,"$75,000 to $99,999",2018,Number,3962,410
