Location,Age Group,TimeFrame,DataFormat,Data,Fips,zipcode
Rockaway,5 to 17 Years,2011,Number,466.0,uhf410,"11691, 11692, 11693, 11694, 11697"
Rockaway,5 to 17 Years,2011,Rate,209.3,uhf410,"11691, 11692, 11693, 11694, 11697"
Rockaway,0 to 17 Years,2011,Number,798.0,uhf410,"11691, 11692, 11693, 11694, 11697"
South Beach - Tottenville,0 to 4 years,2011,Rate,85.5,uhf504,"10306, 10307, 10308, 10309, 10312, 10314"
South Beach - Tottenville,0 to 4 years,2011,Number,89.0,uhf504,"10306, 10307, 10308, 10309, 10312, 10314"
South Beach - Tottenville,5 to 17 Years,2011,Number,147.0,uhf504,"10306, 10307, 10308, 10309, 10312, 10314"
South Beach - Tottenville,5 to 17 Years,2011,Rate,45.6,uhf504,"10306, 10307, 10308, 10309, 10312, 10314"
South Beach - Tottenville,0 to 17 Years,2011,Number,236.0,uhf504,"10306, 10307, 10308, 10309, 10312, 10314"
Southeast Queens,0 to 4 years,2011,Number,322.0,uhf409,"11001, 11004, 11005, 11040, 11411, 11413, 11422, 11426, 11427, 11428, 11429"
Southeast Queens,0 to 4 years,2011,Rate,304.3,uhf409,"11001, 11004, 11005, 11040, 11411, 11413, 11422, 11426, 11427, 11428, 11429"
Southeast Queens,5 to 17 Years,2011,Number,408.0,uhf409,"11001, 11004, 11005, 11040, 11411, 11413, 11422, 11426, 11427, 11428, 11429"
Southeast Queens,5 to 17 Years,2011,Rate,126.6,uhf409,"11001, 11004, 11005, 11040, 11411, 11413, 11422, 11426, 11427, 11428, 11429"
Southeast Queens,0 to 17 Years,2011,Number,730.0,uhf409,"11001, 11004, 11005, 11040, 11411, 11413, 11422, 11426, 11427, 11428, 11429"
Southwest Queens,0 to 4 years,2011,Number,570.0,uhf407,"11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421"
Southwest Queens,0 to 4 years,2011,Rate,343.8,uhf407,"11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421"
Southwest Queens,5 to 17 Years,2011,Number,637.0,uhf407,"11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421"
Southwest Queens,5 to 17 Years,2011,Rate,135.6,uhf407,"11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421"
Southwest Queens,0 to 17 Years,2011,Number,1207.0,uhf407,"11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421"
Stapleton - St. George,0 to 4 years,2011,Rate,287.4,uhf502,"10301, 10302, 10303, 10304, 10305, 10310"
Stapleton - St. George,0 to 4 years,2011,Number,221.0,uhf502,"10301, 10302, 10303, 10304, 10305, 10310"
Stapleton - St. George,5 to 17 Years,2011,Number,368.0,uhf502,"10301, 10302, 10303, 10304, 10305, 10310"
Stapleton - St. George,5 to 17 Years,2011,Rate,180.4,uhf502,"10301, 10302, 10303, 10304, 10305, 10310"
Stapleton - St. George,0 to 17 Years,2011,Number,589.0,uhf502,"10301, 10302, 10303, 10304, 10305, 10310"
Staten Island,0 to 4 years,2011,Rate,204.4,36085,N/A
Staten Island,0 to 4 years,2011,Number,579.0,36085,N/A
Staten Island,5 to 17 Years,2011,Number,931.0,36085,N/A
Staten Island,5 to 17 Years,2011,Rate,117.0,36085,N/A
Staten Island,0 to 17 Years,2011,Number,1510.0,36085,N/A
Sunset Park,0 to 4 years,2011,Rate,180.6,uhf205,"11220, 11232"
Sunset Park,0 to 4 years,2011,Number,181.0,uhf205,"11220, 11232"
Sunset Park,5 to 17 Years,2011,Number,221.0,uhf205,"11220, 11232"
Sunset Park,5 to 17 Years,2011,Rate,111.0,uhf205,"11220, 11232"
Sunset Park,0 to 17 Years,2011,Number,402.0,uhf205,"11220, 11232"
Union Square - Lower East Side,0 to 4 years,2011,Number,361.0,uhf309,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Union Square - Lower East Side,0 to 4 years,2011,Rate,474.8,uhf309,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Union Square - Lower East Side,5 to 17 Years,2011,Number,482.0,uhf309,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Union Square - Lower East Side,5 to 17 Years,2011,Rate,298.2,uhf309,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Union Square - Lower East Side,0 to 17 Years,2011,Number,843.0,uhf309,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Upper East Side,0 to 4 years,2011,Number,98.0,uhf305,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Upper East Side,0 to 4 years,2011,Rate,83.0,uhf305,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Upper East Side,5 to 17 Years,2011,Number,145.0,uhf305,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Upper East Side,5 to 17 Years,2011,Rate,74.5,uhf305,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Upper East Side,0 to 17 Years,2011,Number,243.0,uhf305,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Upper West Side,0 to 4 years,2011,Rate,166.8,uhf304,"10023, 10024, 10025, 10069"
Upper West Side,0 to 4 years,2011,Number,203.0,uhf304,"10023, 10024, 10025, 10069"
Upper West Side,5 to 17 Years,2011,Number,316.0,uhf304,"10023, 10024, 10025, 10069"
Upper West Side,5 to 17 Years,2011,Rate,160.0,uhf304,"10023, 10024, 10025, 10069"
Upper West Side,0 to 17 Years,2011,Number,519.0,uhf304,"10023, 10024, 10025, 10069"
Washington Heights - Inwood,0 to 4 years,2011,Number,669.0,uhf301,"10031, 10032, 10033, 10034, 10040"
Washington Heights - Inwood,0 to 4 years,2011,Rate,459.4,uhf301,"10031, 10032, 10033, 10034, 10040"
Washington Heights - Inwood,5 to 17 Years,2011,Number,834.0,uhf301,"10031, 10032, 10033, 10034, 10040"
Washington Heights - Inwood,5 to 17 Years,2011,Rate,236.0,uhf301,"10031, 10032, 10033, 10034, 10040"
Washington Heights - Inwood,0 to 17 Years,2011,Number,1503.0,uhf301,"10031, 10032, 10033, 10034, 10040"
West Queens,0 to 4 years,2011,Rate,248.3,uhf402,"11368, 11369, 11370, 11372, 11373, 11377, 11378"
West Queens,0 to 4 years,2011,Number,811.0,uhf402,"11368, 11369, 11370, 11372, 11373, 11377, 11378"
West Queens,5 to 17 Years,2011,Number,1016.0,uhf402,"11368, 11369, 11370, 11372, 11373, 11377, 11378"
West Queens,5 to 17 Years,2011,Rate,157.0,uhf402,"11368, 11369, 11370, 11372, 11373, 11377, 11378"
West Queens,0 to 17 Years,2011,Number,1827.0,uhf402,"11368, 11369, 11370, 11372, 11373, 11377, 11378"
Williamsburg - Bushwick,0 to 4 years,2011,Rate,712.2,uhf211,"11206, 11221, 11237"
Williamsburg - Bushwick,0 to 4 years,2011,Number,1162.0,uhf211,"11206, 11221, 11237"
Williamsburg - Bushwick,5 to 17 Years,2011,Number,1330.0,uhf211,"11206, 11221, 11237"
Williamsburg - Bushwick,5 to 17 Years,2011,Rate,336.0,uhf211,"11206, 11221, 11237"
Williamsburg - Bushwick,0 to 17 Years,2011,Number,2492.0,uhf211,"11206, 11221, 11237"
Willowbrook,0 to 4 years,2011,Number,66.0,uhf503,"10306, 10307, 10308, 10309, 10312, 10314"
Willowbrook,0 to 4 years,2011,Rate,135.3,uhf503,"10306, 10307, 10308, 10309, 10312, 10314"
Willowbrook,5 to 17 Years,2011,Number,95.0,uhf503,"10306, 10307, 10308, 10309, 10312, 10314"
Willowbrook,5 to 17 Years,2011,Rate,71.2,uhf503,"10306, 10307, 10308, 10309, 10312, 10314"
Willowbrook,0 to 17 Years,2011,Number,161.0,uhf503,"10306, 10307, 10308, 10309, 10312, 10314"
Bayside - Little Neck,0 to 4 years,2012,Rate,71.9,uhf404,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Bayside - Little Neck,0 to 4 years,2012,Number,30.0,uhf404,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Bayside - Little Neck,5 to 17 Years,2012,Number,50.0,uhf404,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Bayside - Little Neck,5 to 17 Years,2012,Rate,39.7,uhf404,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Bayside - Little Neck,0 to 17 Years,2012,Number,80.0,uhf404,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Bedford Stuyvesant - Crown Heights,0 to 4 years,2012,Rate,614.2,uhf203,"11212, 11213, 11216, 11233, 11238"
Bedford Stuyvesant - Crown Heights,0 to 4 years,2012,Number,1452.0,uhf203,"11212, 11213, 11216, 11233, 11238"
Bedford Stuyvesant - Crown Heights,5 to 17 Years,2012,Number,2078.0,uhf203,"11212, 11213, 11216, 11233, 11238"
Bedford Stuyvesant - Crown Heights,5 to 17 Years,2012,Rate,386.1,uhf203,"11212, 11213, 11216, 11233, 11238"
Bedford Stuyvesant - Crown Heights,0 to 17 Years,2012,Number,3530.0,uhf203,"11212, 11213, 11216, 11233, 11238"
Bensonhurst - Bay Ridge,0 to 4 years,2012,Rate,80.9,uhf209,"11209, 11214, 11228"
Bensonhurst - Bay Ridge,0 to 4 years,2012,Number,103.0,uhf209,"11209, 11214, 11228"
Bensonhurst - Bay Ridge,5 to 17 Years,2012,Number,131.0,uhf209,"11209, 11214, 11228"
Bensonhurst - Bay Ridge,5 to 17 Years,2012,Rate,46.4,uhf209,"11209, 11214, 11228"
Bensonhurst - Bay Ridge,0 to 17 Years,2012,Number,234.0,uhf209,"11209, 11214, 11228"
Borough Park,0 to 4 years,2012,Number,232.0,uhf206,"11204, 11218, 11219, 11230"
Borough Park,0 to 4 years,2012,Rate,72.0,uhf206,"11204, 11218, 11219, 11230"
Borough Park,5 to 17 Years,2012,Number,321.0,uhf206,"11204, 11218, 11219, 11230"
Borough Park,5 to 17 Years,2012,Rate,48.7,uhf206,"11204, 11218, 11219, 11230"
Borough Park,0 to 17 Years,2012,Number,553.0,uhf206,"11204, 11218, 11219, 11230"
Bronx,0 to 4 years,2012,Number,7383.0,36005,N/A
Bronx,0 to 4 years,2012,Rate,686.2,36005,N/A
Bronx,5 to 17 Years,2012,Number,9927.0,36005,N/A
Bronx,5 to 17 Years,2012,Rate,381.0,36005,N/A
Bronx,0 to 17 Years,2012,Number,17310.0,36005,N/A
Brooklyn,0 to 4 years,2012,Rate,311.4,36047,N/A
Brooklyn,0 to 4 years,2012,Number,5844.0,36047,N/A
Brooklyn,5 to 17 Years,2012,Number,8340.0,36047,N/A
Brooklyn,5 to 17 Years,2012,Rate,202.6,36047,N/A
Brooklyn,0 to 17 Years,2012,Number,14184.0,36047,N/A
Canarsie - Flatlands,0 to 4 years,2012,Number,395.0,uhf208,"11234, 11236, 11239"
Canarsie - Flatlands,0 to 4 years,2012,Rate,319.3,uhf208,"11234, 11236, 11239"
Canarsie - Flatlands,5 to 17 Years,2012,Number,606.0,uhf208,"11234, 11236, 11239"
Canarsie - Flatlands,5 to 17 Years,2012,Rate,175.1,uhf208,"11234, 11236, 11239"
Canarsie - Flatlands,0 to 17 Years,2012,Number,1001.0,uhf208,"11234, 11236, 11239"
Central Harlem - Morningside Heights,0 to 4 years,2012,Rate,907.5,uhf302,"10026, 10027, 10030, 10037, 10039"
Central Harlem - Morningside Heights,0 to 4 years,2012,Number,919.0,uhf302,"10026, 10027, 10030, 10037, 10039"
Central Harlem - Morningside Heights,5 to 17 Years,2012,Number,1418.0,uhf302,"10026, 10027, 10030, 10037, 10039"
Central Harlem - Morningside Heights,5 to 17 Years,2012,Rate,579.0,uhf302,"10026, 10027, 10030, 10037, 10039"
Central Harlem - Morningside Heights,0 to 17 Years,2012,Number,2337.0,uhf302,"10026, 10027, 10030, 10037, 10039"
Chelsea - Clinton,0 to 4 years,2012,Rate,154.4,uhf306,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Chelsea - Clinton,0 to 4 years,2012,Number,80.0,uhf306,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Chelsea - Clinton,5 to 17 Years,2012,Number,133.0,uhf306,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Chelsea - Clinton,5 to 17 Years,2012,Rate,186.1,uhf306,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Chelsea - Clinton,0 to 17 Years,2012,Number,213.0,uhf306,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Coney Island - Sheepshead Bay,0 to 4 years,2012,Number,208.0,uhf210,"11223, 11224, 11229, 11235"
Coney Island - Sheepshead Bay,0 to 4 years,2012,Rate,118.6,uhf210,"11223, 11224, 11229, 11235"
Coney Island - Sheepshead Bay,5 to 17 Years,2012,Number,301.0,uhf210,"11223, 11224, 11229, 11235"
Coney Island - Sheepshead Bay,5 to 17 Years,2012,Rate,76.4,uhf210,"11223, 11224, 11229, 11235"
Coney Island - Sheepshead Bay,0 to 17 Years,2012,Number,509.0,uhf210,"11223, 11224, 11229, 11235"
Crotona - Tremont,0 to 4 years,2012,Number,1431.0,uhf105,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Crotona - Tremont,0 to 4 years,2012,Rate,782.0,uhf105,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Crotona - Tremont,5 to 17 Years,2012,Number,1834.0,uhf105,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Crotona - Tremont,5 to 17 Years,2012,Rate,414.0,uhf105,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Crotona - Tremont,0 to 17 Years,2012,Number,3265.0,uhf105,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Downtown  - Heights - Slope,0 to 4 years,2012,Number,453.0,uhf202,"11201, 11205, 11215, 11217, 11231"
Downtown  - Heights - Slope,0 to 4 years,2012,Rate,273.6,uhf202,"11201, 11205, 11215, 11217, 11231"
Downtown  - Heights - Slope,5 to 17 Years,2012,Number,462.0,uhf202,"11201, 11205, 11215, 11217, 11231"
Downtown  - Heights - Slope,5 to 17 Years,2012,Rate,172.5,uhf202,"11201, 11205, 11215, 11217, 11231"
Downtown  - Heights - Slope,0 to 17 Years,2012,Number,915.0,uhf202,"11201, 11205, 11215, 11217, 11231"
East Flatbush - Flatbush,0 to 4 years,2012,Rate,405.1,uhf207,"11203, 11210, 11225, 11226"
East Flatbush - Flatbush,0 to 4 years,2012,Number,838.0,uhf207,"11203, 11210, 11225, 11226"
East Flatbush - Flatbush,5 to 17 Years,2012,Number,1189.0,uhf207,"11203, 11210, 11225, 11226"
East Flatbush - Flatbush,5 to 17 Years,2012,Rate,250.1,uhf207,"11203, 11210, 11225, 11226"
East Flatbush - Flatbush,0 to 17 Years,2012,Number,2027.0,uhf207,"11203, 11210, 11225, 11226"
East Harlem,0 to 4 years,2012,Number,587.0,uhf303,"10029, 10035"
East Harlem,0 to 4 years,2012,Rate,806.9,uhf303,"10029, 10035"
East Harlem,5 to 17 Years,2012,Number,1007.0,uhf303,"10029, 10035"
East Harlem,5 to 17 Years,2012,Rate,592.9,uhf303,"10029, 10035"
East Harlem,0 to 17 Years,2012,Number,1594.0,uhf303,"10029, 10035"
East New York,0 to 4 years,2012,Number,829.0,uhf204,"11207, 11208"
East New York,0 to 4 years,2012,Rate,541.3,uhf204,"11207, 11208"
East New York,5 to 17 Years,2012,Number,1245.0,uhf204,"11207, 11208"
East New York,5 to 17 Years,2012,Rate,329.4,uhf204,"11207, 11208"
East New York,0 to 17 Years,2012,Number,2074.0,uhf204,"11207, 11208"
Flushing - Clearview,0 to 4 years,2012,Number,148.0,uhf403,"11354, 11355, 11356, 11357, 11358, 11359, 11360"
Flushing - Clearview,0 to 4 years,2012,Rate,111.9,uhf403,"11354, 11355, 11356, 11357, 11358, 11359, 11360"
Flushing - Clearview,5 to 17 Years,2012,Number,216.0,uhf403,"11354, 11355, 11356, 11357, 11358, 11359, 11360"
Flushing - Clearview,5 to 17 Years,2012,Rate,71.2,uhf403,"11354, 11355, 11356, 11357, 11358, 11359, 11360"
Flushing - Clearview,0 to 17 Years,2012,Number,364.0,uhf403,"11354, 11355, 11356, 11357, 11358, 11359, 11360"
Fordham - Bronx Park,0 to 4 years,2012,Number,1260.0,uhf103,"10458, 10467, 10468"
Fordham - Bronx Park,0 to 4 years,2012,Rate,602.9,uhf103,"10458, 10467, 10468"
Fordham - Bronx Park,5 to 17 Years,2012,Number,1723.0,uhf103,"10458, 10467, 10468"
Fordham - Bronx Park,5 to 17 Years,2012,Rate,368.8,uhf103,"10458, 10467, 10468"
Fordham - Bronx Park,0 to 17 Years,2012,Number,2983.0,uhf103,"10458, 10467, 10468"
Fresh Meadows,0 to 4 years,2012,Rate,104.9,uhf406,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Fresh Meadows,0 to 4 years,2012,Number,70.0,uhf406,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Fresh Meadows,5 to 17 Years,2012,Number,157.0,uhf406,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Fresh Meadows,5 to 17 Years,2012,Rate,109.3,uhf406,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Fresh Meadows,0 to 17 Years,2012,Number,227.0,uhf406,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Gramercy Park -  Murray Hill,0 to 4 years,2012,Number,56.0,uhf307,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Gramercy Park -  Murray Hill,0 to 4 years,2012,Rate,114.1,uhf307,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Gramercy Park -  Murray Hill,5 to 17 Years,2012,Number,68.0,uhf307,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Gramercy Park -  Murray Hill,5 to 17 Years,2012,Rate,123.9,uhf307,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Gramercy Park -  Murray Hill,0 to 17 Years,2012,Number,124.0,uhf307,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Greenpoint,0 to 4 years,2012,Rate,151.1,uhf201,"11211, 11222"
Greenpoint,0 to 4 years,2012,Number,146.0,uhf201,"11211, 11222"
Greenpoint,5 to 17 Years,2012,Number,202.0,uhf201,"11211, 11222"
Greenpoint,5 to 17 Years,2012,Rate,109.1,uhf201,"11211, 11222"
Greenpoint,0 to 17 Years,2012,Number,348.0,uhf201,"11211, 11222"
Greenwich Village - Soho,0 to 4 years,2012,Rate,46.4,uhf308,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Greenwich Village - Soho,0 to 4 years,2012,Number,17.0,uhf308,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Greenwich Village - Soho,5 to 17 Years,2012,Number,17.0,uhf308,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Greenwich Village - Soho,5 to 17 Years,2012,Rate,32.3,uhf308,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Greenwich Village - Soho,0 to 17 Years,2012,Number,34.0,uhf308,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
High Bridge - Morrisania,0 to 4 years,2012,Rate,879.7,uhf106,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
High Bridge - Morrisania,0 to 4 years,2012,Number,1583.0,uhf106,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
High Bridge - Morrisania,5 to 17 Years,2012,Number,1973.0,uhf106,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
High Bridge - Morrisania,5 to 17 Years,2012,Rate,448.7,uhf106,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
High Bridge - Morrisania,0 to 17 Years,2012,Number,3556.0,uhf106,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Hunts Point - Mott Haven,0 to 4 years,2012,Number,1125.0,uhf107,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Hunts Point - Mott Haven,0 to 4 years,2012,Rate,937.4,uhf107,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Hunts Point - Mott Haven,5 to 17 Years,2012,Number,1431.0,uhf107,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Hunts Point - Mott Haven,5 to 17 Years,2012,Rate,487.5,uhf107,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Hunts Point - Mott Haven,0 to 17 Years,2012,Number,2556.0,uhf107,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Jamaica,0 to 4 years,2012,Rate,442.6,uhf408,"11412, 11423, 11430, 11432, 11433, 11434, 11435, 11436"
Jamaica,0 to 4 years,2012,Number,819.0,uhf408,"11412, 11423, 11430, 11432, 11433, 11434, 11435, 11436"
Jamaica,5 to 17 Years,2012,Number,937.0,uhf408,"11412, 11423, 11430, 11432, 11433, 11434, 11435, 11436"
Jamaica,5 to 17 Years,2012,Rate,188.8,uhf408,"11412, 11423, 11430, 11432, 11433, 11434, 11435, 11436"
Jamaica,0 to 17 Years,2012,Number,1756.0,uhf408,"11412, 11423, 11430, 11432, 11433, 11434, 11435, 11436"
Kingsbridge - Riverdale,0 to 4 years,2012,Number,174.0,uhf101,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Kingsbridge - Riverdale,0 to 4 years,2012,Rate,283.5,uhf101,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Kingsbridge - Riverdale,5 to 17 Years,2012,Number,201.0,uhf101,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Kingsbridge - Riverdale,5 to 17 Years,2012,Rate,167.0,uhf101,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Kingsbridge - Riverdale,0 to 17 Years,2012,Number,375.0,uhf101,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Long Island City - Astoria,0 to 4 years,2012,Number,186.0,uhf401,"11101, 11102, 11103, 11104, 11105, 11106, 11109"
Long Island City - Astoria,0 to 4 years,2012,Rate,171.3,uhf401,"11101, 11102, 11103, 11104, 11105, 11106, 11109"
Long Island City - Astoria,5 to 17 Years,2012,Number,316.0,uhf401,"11101, 11102, 11103, 11104, 11105, 11106, 11109"
Long Island City - Astoria,5 to 17 Years,2012,Rate,146.0,uhf401,"11101, 11102, 11103, 11104, 11105, 11106, 11109"
Long Island City - Astoria,0 to 17 Years,2012,Number,502.0,uhf401,"11101, 11102, 11103, 11104, 11105, 11106, 11109"
Lower Manhattan,0 to 4 years,2012,Rate,75.2,uhf310,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Lower Manhattan,0 to 4 years,2012,Number,27.0,uhf310,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Lower Manhattan,5 to 17 Years,2012,Number,40.0,uhf310,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Lower Manhattan,5 to 17 Years,2012,Rate,98.5,uhf310,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Lower Manhattan,0 to 17 Years,2012,Number,67.0,uhf310,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Manhattan,0 to 4 years,2012,Rate,356.1,36061,N/A
Manhattan,0 to 4 years,2012,Number,2960.0,36061,N/A
Manhattan,5 to 17 Years,2012,Number,4549.0,36061,N/A
Manhattan,5 to 17 Years,2012,Rate,290.6,36061,N/A
Manhattan,0 to 17 Years,2012,Number,7509.0,36061,N/A
New York City,0 to 4 years,2012,Number,20065.0,3651000,N/A
New York City,0 to 4 years,2012,Rate,368.2,3651000,N/A
New York City,5 to 17 Years,2012,Number,28353.0,3651000,N/A
New York City,5 to 17 Years,2012,Rate,229.9,3651000,N/A
New York City,0 to 17 Years,2012,Number,48418.0,3651000,N/A
Northeast Bronx,0 to 4 years,2012,Rate,514.6,uhf102,"10466, 10469, 10470, 10475"
Northeast Bronx,0 to 4 years,2012,Number,617.0,uhf102,"10466, 10469, 10470, 10475"
Northeast Bronx,5 to 17 Years,2012,Number,842.0,uhf102,"10466, 10469, 10470, 10475"
Northeast Bronx,5 to 17 Years,2012,Rate,252.1,uhf102,"10466, 10469, 10470, 10475"
Northeast Bronx,0 to 17 Years,2012,Number,1459.0,uhf102,"10466, 10469, 10470, 10475"
